Tweet_ID,Date,Author,Mentions_SpireJim,From_SpireJim,Text,Retweets,Likes,Replies,clean_text,provider,complaint_categories,is_complaint,sentiment,amount,date,month,week,day,user_issues
1954260755466903939,2025-08-09 19:17:27+00:00,elizabe12879995,True,False,@ddmlrsmn @SpireJim @Airtel_Ug Let the person go to their offices without giving up banange it’s so painful. For me they blocked my line after someone had sent me money and I even bought data on the same money but when I called 2 find out they said mbu I was not registered on mobile money,0,0,1,ddmlrsmn spirejim airtelug let the person go to their offices without giving up banange its so painful for me they blocked my line after someone had sent me money and i even bought data on the same money but when i called 2 find out they said mbu i was not registered on mobile money,airtel,['account_issues'],True,Negative,0.0,2025-08-09 19:17:27+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954198482207572320,2025-08-09 15:10:00+00:00,AtshaShaban,True,False,@SpireJim @Airtel_Ug I have one complaint for Centenary Bank. I guess we first finish with Airtel,0,10,4,spirejim airtelug i have one complaint for centenary bank i guess we first finish with airtel,airtel,[],False,Neutral,0.0,2025-08-09 15:10:00+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954204838998225006,2025-08-09 15:35:15+00:00,UGCitizen256,True,False,@SpireJim @Airtel_Ug The cases aren't new to them but they have never got any solutions to them so should we say it's there project to scam people.,0,31,0,spirejim airtelug the cases arent new to them but they have never got any solutions to them so should we say its there project to scam people,airtel,['fraud'],True,Positive,0.0,2025-08-09 15:35:15+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954159347115741518,2025-08-09 12:34:29+00:00,KaimaAayanZoe,True,False,"@SpireJim This is the thing! The moment you receive a significant amount of money on your Airtel, a few minutes later, someone calls you

How the hell do they know?",0,2,0,"spirejim this is the thing the moment you receive a significant amount of money on your airtel a few minutes later someone calls you

how the hell do they know",airtel,[],False,Neutral,0.0,2025-08-09 12:34:29+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954198407616004577,2025-08-09 15:09:42+00:00,KalRahumat,True,False,@SpireJim @Airtel_Ug #StopAirtelTheft,0,0,0,spirejim airtelug stopairteltheft,airtel,['fraud'],True,Neutral,0.0,2025-08-09 15:09:42+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954196233775378762,2025-08-09 15:01:03+00:00,Victor_Oshabe,True,False,@SpireJim @Airtel_Ug #StopAirtelTheft,0,1,0,spirejim airtelug stopairteltheft,airtel,['fraud'],True,Neutral,0.0,2025-08-09 15:01:03+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954203749968130068,2025-08-09 15:30:55+00:00,Gglory_official,True,False,@SpireJim @Airtel_Ug They owe me since 2023,0,5,0,spirejim airtelug they owe me since 2023,airtel,[],False,Neutral,0.0,2025-08-09 15:30:55+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954220975060291686,2025-08-09 16:39:22+00:00,TRonald30,True,False,@SpireJim @Airtel_Ug stop using @Airtel_Ug mobile money,0,0,1,spirejim airtelug stop using airtelug mobile money,airtel,[],False,Neutral,0.0,2025-08-09 16:39:22+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954288776898875757,2025-08-09 21:08:47+00:00,AngelsByamukama,True,False,@SpireJim @Airtel_Ug @Airtel_Ug Stop stealing Ugandans. #StopAirtelTheft,0,0,0,spirejim airtelug airtelug stop stealing ugandans stopairteltheft,airtel,['fraud'],True,Neutral,0.0,2025-08-09 21:08:47+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954260818033348730,2025-08-09 19:17:42+00:00,ChrismasMKhan,True,False,@SpireJim @Airtel_Ug I'm I reading Ziwa Collins???,0,6,0,spirejim airtelug im i reading ziwa collins,airtel,[],False,Neutral,0.0,2025-08-09 19:17:42+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954203998317142424,2025-08-09 15:31:55+00:00,othieno12,True,False,"@SpireJim @Airtel_Ug Just like Centenary and Equity Bank have had issues with their customers, Airtel has been in the same quagmire all through and its true one can change password for airtel money even when it's not your line and access the resources there in....even Amos Wekesa share his side also.",0,1,0,spirejim airtelug just like centenary and equity bank have had issues with their customers airtel has been in the same quagmire all through and its true one can change password for airtel money even when its not your line and access the resources there ineven amos wekesa share his side also,airtel,"['service_quality', 'pin_issues']",True,Positive,0.0,2025-08-09 15:31:55+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954106717081333973,2025-08-09 09:05:21+00:00,sir_richie07,True,False,"@SpireJim @Airtel_Ug Stopped using airtel after 12gb was consumed in 6hrs yet I didn't do anything like streaming, downloading... that could consume the data bundle",2,8,0,spirejim airtelug stopped using airtel after 12gb was consumed in 6hrs yet i didnt do anything like streaming downloading that could consume the data bundle,airtel,[],False,Neutral,0.0,2025-08-09 09:05:21+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954265096823201839,2025-08-09 19:34:42+00:00,dazzler10964,True,False,"@SpireJim Between 2016 and 2019, I used to out of the country for 4 weeks and would return for a week. One time I arrived at the airport and wanted to load credit to make calls. The @Airtel_Ug money platform gave me a wrong PIN until I gave up. When I reached my home, I decided....",0,2,1,spirejim between 2016 and 2019 i used to out of the country for 4 weeks and would return for a week one time i arrived at the airport and wanted to load credit to make calls the airtelug money platform gave me a wrong pin until i gave up when i reached my home i decided,airtel,['pin_issues'],True,Negative,0.0,2025-08-09 19:34:42+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954275953946837009,2025-08-09 20:17:50+00:00,VincentElton1,True,False,@SpireJim @Airtel_Ug I only use MTN for my transactions and making calls whether calling cross networks or Online but never use Airtel at any cost because I used to ask myself how can one buy airtime then out of a blue u see a message saying mbu Ur last call cost is Ugx500.,0,7,1,spirejim airtelug i only use mtn for my transactions and making calls whether calling cross networks or online but never use airtel at any cost because i used to ask myself how can one buy airtime then out of a blue u see a message saying mbu ur last call cost is ugx500,mtn,"['charges', 'network']",True,Neutral,0.0,2025-08-09 20:17:50+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954305668401303952,2025-08-09 22:15:55+00:00,NamuChristine,True,False,"@SpireJim @Airtel_Ug block so that we present the police documents &amp; it’s released to us the next day. In the next 5 mins, we called to confirm and the money was now gone! Just like that! We asked how, to where? &amp; didn’t get any straight answers until I gave up &amp; closed the business immediately",0,0,0,spirejim airtelug block so that we present the police documents amp its released to us the next day in the next 5 mins we called to confirm and the money was now gone just like that we asked how to where amp didnt get any straight answers until i gave up amp closed the business immediately,mtn,[],False,Neutral,0.0,2025-08-09 22:15:55+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954119922260254943,2025-08-09 09:57:49+00:00,mousa_mayanja,True,False,"@SpireJim @Airtel_Ug And they just launched a campaign for low income mothers to save with them money for their kid’s school fees
That’s a whole scam if they have failed to first rectify this",0,4,0,"spirejim airtelug and they just launched a campaign for low income mothers to save with them money for their kids school fees
thats a whole scam if they have failed to first rectify this",airtel,"['transaction_issues', 'fraud', 'charges']",True,Neutral,0.0,2025-08-09 09:57:49+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954204007276188057,2025-08-09 15:31:57+00:00,JoshuaMasereka3,True,False,@SpireJim @Airtel_Ug This is why i only use mtn,0,1,0,spirejim airtelug this is why i only use mtn,mtn,[],False,Neutral,0.0,2025-08-09 15:31:57+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1954219912072777957,2025-08-09 16:35:09+00:00,topclassdt,True,False,@SpireJim @Airtel_Ug #StopAirtelTheft,0,0,0,spirejim airtelug stopairteltheft,airtel,['fraud'],True,Neutral,0.0,2025-08-09 16:35:09+00:00,2025-08,2025-08-04/2025-08-10,2025-08-09,[]
1958119550937100485,2025-08-20 10:50:55+00:00,AdrianKMugenyi,True,False,@davidofug @SpireJim @Airtel_Ug Your numbers are very low to justify your suggestion. How many people do you have on internet in Uganda ?,0,1,0,davidofug spirejim airtelug your numbers are very low to justify your suggestion how many people do you have on internet in uganda,airtel,[],False,Positive,0.0,2025-08-20 10:50:55+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958116072692793382,2025-08-20 10:37:06+00:00,sseguya_ug,True,False,@JinjaGuy @SpireJim @Airtel_Ug @mtnug @SpireJim kindly get onto this as well. Some people are trying to fight betting addiction and here pops a message giving him a promotional bet coupon. I really hate this. @grok please comment something too,0,0,0,jinjaguy spirejim airtelug mtnug spirejim kindly get onto this as well some people are trying to fight betting addiction and here pops a message giving him a promotional bet coupon i really hate this grok please comment something too,mtn,[],False,Negative,0.0,2025-08-20 10:37:06+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958114176620208608,2025-08-20 10:29:34+00:00,LastMuchwezi_13,True,False,"@SpireJim thanks for the efforts to fight for us the voiceless Ugandans.
I have a question for @Airtel_Ug, why do they charge when using Airtel money pay via the app while it's free via USSD? Through their adverts they say the service is completely free on the app. https://t.co/hZEXATdJiB",0,0,1,"spirejim thanks for the efforts to fight for us the voiceless ugandans
i have a question for airtelug why do they charge when using airtel money pay via the app while its free via ussd through their adverts they say the service is completely free on the app",airtel,"['charges', 'network']",True,Positive,0.0,2025-08-20 10:29:34+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958110832405127401,2025-08-20 10:16:17+00:00,Kifuonji,True,False,"@DanzelAlex @SpireJim @Airtel_Ug You mean the one that wrote that shabby, arrogant and insensitive article on the news paper.",0,0,0,danzelalex spirejim airtelug you mean the one that wrote that shabby arrogant and insensitive article on the news paper,airtel,[],False,Negative,0.0,2025-08-20 10:16:17+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958109660789227832,2025-08-20 10:11:37+00:00,JinjaGuy,True,False,@juruajames @SpireJim @Airtel_Ug @mtnug and you think my numbers are out there for every friend to know,0,0,0,juruajames spirejim airtelug mtnug and you think my numbers are out there for every friend to know,mtn,[],False,Neutral,0.0,2025-08-20 10:11:37+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958108418935251395,2025-08-20 10:06:41+00:00,Kigeziboyi,True,False,@SpireJim @Airtel_Ug Learning the hard way.,0,0,0,spirejim airtelug learning the hard way,airtel,[],False,Negative,0.0,2025-08-20 10:06:41+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958105781636583516,2025-08-20 09:56:12+00:00,Steve30270251,True,False,@Johnojaraolanya @SpireJim @Airtel_Ug @BOU_Official A U serious,0,0,0,johnojaraolanya spirejim airtelug bouofficial a u serious,airtel,[],False,Negative,0.0,2025-08-20 09:56:12+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958105482213625945,2025-08-20 09:55:01+00:00,TrollFtbl24,True,False,"@SpireJim @Airtel_Ug I like the way u rosted those guys ,,, they will normalise",0,0,0,spirejim airtelug i like the way u rosted those guys  they will normalise,airtel,[],False,Neutral,0.0,2025-08-20 09:55:01+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958099791633592778,2025-08-20 09:32:24+00:00,GeorgeAdiga1,True,False,@Job93445456 @SpireJim @Airtel_Ug ...otyo...hehehe,0,0,0,job93445456 spirejim airtelug otyohehehe,airtel,[],False,Neutral,0.0,2025-08-20 09:32:24+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958099390838501737,2025-08-20 09:30:49+00:00,GeorgeAdiga1,True,False,"@SpireJim @Airtel_Ug Thank you @SpireJim we truly appreciate you.

And to @Airtel_Ug thank you too for listening to the people.
When done with your internal audits,pse pay the individuals who were defrauded.Youll have won our hearts.",1,2,0,"spirejim airtelug thank you spirejim we truly appreciate you

and to airtelug thank you too for listening to the people
when done with your internal auditspse pay the individuals who were defraudedyoull have won our hearts",airtel,['fraud'],True,Neutral,0.0,2025-08-20 09:30:49+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958098514233192479,2025-08-20 09:27:20+00:00,Paul22188,True,False,"@PowerPeakEnergy @SpireJim @Airtel_Ug Turn off your background app data. If you are using PC, set it to metered and disable windows auto updates",0,0,0,powerpeakenergy spirejim airtelug turn off your background app data if you are using pc set it to metered and disable windows auto updates,airtel,[],False,Neutral,0.0,2025-08-20 09:27:20+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958098382448177476,2025-08-20 09:26:48+00:00,rbagaba,True,False,@JinjaGuy @SpireJim @Airtel_Ug @mtnug Those books where you register especially ministries where do they go i have a feeling they are  sold,0,0,0,jinjaguy spirejim airtelug mtnug those books where you register especially ministries where do they go i have a feeling they are  sold,mtn,['charges'],True,Neutral,0.0,2025-08-20 09:26:48+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958096353063543171,2025-08-20 09:18:44+00:00,juruajames,True,False,@JinjaGuy @SpireJim @Airtel_Ug @mtnug One friend of yours who's a bettor could've referred your number. You're still a new comer on the streets 😂,0,0,1,jinjaguy spirejim airtelug mtnug one friend of yours whos a bettor couldve referred your number youre still a new comer on the streets,mtn,[],False,Positive,0.0,2025-08-20 09:18:44+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958096281059897457,2025-08-20 09:18:27+00:00,davidmpiima,True,False,"@SpireJim @Airtel_Ug Wonderful if true. Hopefully,  it is not PR from @Airtel_Ug . Otherwise the network had become such a bother",0,0,0,spirejim airtelug wonderful if true hopefully  it is not pr from airtelug  otherwise the network had become such a bother,airtel,['network'],True,Positive,0.0,2025-08-20 09:18:27+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958094330071027785,2025-08-20 09:10:42+00:00,up_kampala,True,False,@SpireJim @Airtel_Ug Omulimu gwokola gwa Manyi nyoo,0,0,0,spirejim airtelug omulimu gwokola gwa manyi nyoo,airtel,[],False,Neutral,0.0,2025-08-20 09:10:42+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958091398709907574,2025-08-20 08:59:03+00:00,Imaginery0,True,False,"@SpireJim @Airtel_Ug Whatever it is, tonyongera Airtel. Why is data cheap in Kenya?",0,0,0,spirejim airtelug whatever it is tonyongera airtel why is data cheap in kenya,airtel,[],False,Positive,0.0,2025-08-20 08:59:03+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958088299127398603,2025-08-20 08:46:44+00:00,GTokamanya,True,False,@SpireJim @Airtel_Ug Dr we appreciated your effort sir,0,1,0,spirejim airtelug dr we appreciated your effort sir,airtel,[],False,Positive,0.0,2025-08-20 08:46:44+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958087423289590053,2025-08-20 08:43:15+00:00,SamuelOtigo,True,False,@SpireJim @Airtel_Ug Yesterday when I was buying data through my Airtel app I noticed that there was OTP sent which was auto verified before me confirming with the pin 👍🏾that is very good 👍🏾 👏,0,1,0,spirejim airtelug yesterday when i was buying data through my airtel app i noticed that there was otp sent which was auto verified before me confirming with the pin that is very good,airtel,['pin_issues'],True,Positive,0.0,2025-08-20 08:43:15+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958085163717374337,2025-08-20 08:34:17+00:00,MKatambaKigongo,True,False,@SpireJim @Airtel_Ug A system that refuses to change needs maximum pressure to change,0,0,0,spirejim airtelug a system that refuses to change needs maximum pressure to change,airtel,[],False,Neutral,0.0,2025-08-20 08:34:17+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958084708249571709,2025-08-20 08:32:28+00:00,DanzelAlex,True,False,@JOwot85550 @SpireJim @Airtel_Ug Are you for real 😳,0,0,0,jowot85550 spirejim airtelug are you for real,airtel,[],False,Positive,0.0,2025-08-20 08:32:28+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958084626334798217,2025-08-20 08:32:09+00:00,DanzelAlex,True,False,"@KingBobof256 @SpireJim @Airtel_Ug You may be right, because he was so comfortable",0,0,0,kingbobof256 spirejim airtelug you may be right because he was so comfortable,airtel,[],False,Positive,0.0,2025-08-20 08:32:09+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958082297929834598,2025-08-20 08:22:53+00:00,JOwot85550,True,False,@RamahSaz @SpireJim @Airtel_Ug Does this man's face represent fraud?,0,0,0,ramahsaz spirejim airtelug does this mans face represent fraud,airtel,['fraud'],True,Neutral,0.0,2025-08-20 08:22:53+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958081353657819605,2025-08-20 08:19:08+00:00,seth_mushabe,True,False,@SpireJim @Airtel_Ug Their PR should be fired as well something tells me he was involved in these scams @Airtel_Ug,0,0,0,spirejim airtelug their pr should be fired as well something tells me he was involved in these scams airtelug,airtel,['fraud'],True,Neutral,0.0,2025-08-20 08:19:08+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958081239811785176,2025-08-20 08:18:41+00:00,JOwot85550,True,False,@DanzelAlex @SpireJim @Airtel_Ug He is raring ducks (in Otafiire's voice)!,0,1,1,danzelalex spirejim airtelug he is raring ducks in otafiires voice,airtel,[],False,Neutral,0.0,2025-08-20 08:18:41+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958075991164592263,2025-08-20 07:57:50+00:00,KingBobof256,True,False,@DanzelAlex @SpireJim @Airtel_Ug What if he's the government guy in the company 🤣🤣,0,1,1,danzelalex spirejim airtelug what if hes the government guy in the company,airtel,[],False,Neutral,0.0,2025-08-20 07:57:50+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958074745754182060,2025-08-20 07:52:53+00:00,DanzelAlex,True,False,@clare_namayanja @SpireJim @Airtel_Ug Nkugambye 😅😅😅😔,0,0,0,clarenamayanja spirejim airtelug nkugambye,airtel,[],False,Neutral,0.0,2025-08-20 07:52:53+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958073867693445156,2025-08-20 07:49:23+00:00,BSadart,True,False,@PowerPeakEnergy @SpireJim @Airtel_Ug Sounds like mtn,0,0,0,powerpeakenergy spirejim airtelug sounds like mtn,mtn,[],False,Neutral,0.0,2025-08-20 07:49:23+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958073612746813521,2025-08-20 07:48:23+00:00,BSadart,True,False,@Musinguzisam1 @SpireJim @Airtel_Ug @Parliament_Ug This!,0,1,0,musinguzisam1 spirejim airtelug parliamentug this,airtel,[],False,Neutral,0.0,2025-08-20 07:48:23+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958072831939404223,2025-08-20 07:45:17+00:00,reezi02,True,False,@JinjaGuy @SpireJim @Airtel_Ug @mtnug Several unregistered ones,0,1,0,jinjaguy spirejim airtelug mtnug several unregistered ones,mtn,[],False,Neutral,0.0,2025-08-20 07:45:17+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958072165787394321,2025-08-20 07:42:38+00:00,joerdavid,True,False,@SpireJim @Airtel_Ug Need more evidence of change. Don't relent yet👌,0,0,0,spirejim airtelug need more evidence of change dont relent yet,airtel,[],False,Positive,0.0,2025-08-20 07:42:38+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958069193275854856,2025-08-20 07:30:49+00:00,davidofug,True,False,"@theslayking @SpireJim @Airtel_Ug My brother, a lot of people are paying for YouTube premium, Google Workspace and Meta Ads that's why these corporations accepted to collect VAT.

Imagine Facebook is collecting VAT even if it's blocked from access in Uganda.

That is a core indication that they need the customer",0,0,0,"theslayking spirejim airtelug my brother a lot of people are paying for youtube premium google workspace and meta ads thats why these corporations accepted to collect vat

imagine facebook is collecting vat even if its blocked from access in uganda

that is a core indication that they need the customer",airtel,['account_issues'],True,Neutral,0.0,2025-08-20 07:30:49+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958068742769844323,2025-08-20 07:29:02+00:00,clare_namayanja,True,False,@DanzelAlex @SpireJim @Airtel_Ug He’s alone at the top😂😂😂😂😂,0,1,1,danzelalex spirejim airtelug hes alone at the top,airtel,[],False,Positive,0.0,2025-08-20 07:29:02+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958068247581925552,2025-08-20 07:27:04+00:00,Lil03713702Lil,True,False,@SpireJim @Airtel_Ug yay savannah fibre leads,0,0,0,spirejim airtelug yay savannah fibre leads,airtel,[],False,Neutral,0.0,2025-08-20 07:27:04+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958067272435610050,2025-08-20 07:23:11+00:00,JYawe11,True,False,"@SpireJim @Airtel_Ug Lino egye lya Spireeee, weritagoba teriddaaa... 🎶🎤",0,0,0,spirejim airtelug lino egye lya spireeee weritagoba teriddaaa,airtel,[],False,Neutral,0.0,2025-08-20 07:23:11+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958067085210267962,2025-08-20 07:22:26+00:00,davidofug,True,False,"@FidelisUgKgwa @SpireJim @Airtel_Ug 😅😅😅 What if they break down one day?
Does Uganda want to be sovereign or beggars?",0,0,0,"fidelisugkgwa spirejim airtelug  what if they break down one day
does uganda want to be sovereign or beggars",airtel,[],False,Negative,0.0,2025-08-20 07:22:26+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958066933984817506,2025-08-20 07:21:50+00:00,NalwalaT,True,False,"@SpireJim @Airtel_Ug In Uganda, everyone learns the hard way.",0,0,0,spirejim airtelug in uganda everyone learns the hard way,airtel,[],False,Negative,0.0,2025-08-20 07:21:50+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958065333182361795,2025-08-20 07:15:29+00:00,FidelisUgKgwa,True,False,"@PowerPeakEnergy @SpireJim @Airtel_Ug @Airtel_Ug babbi
Nze tombulila",0,0,0,"powerpeakenergy spirejim airtelug airtelug babbi
nze tombulila",airtel,[],False,Neutral,0.0,2025-08-20 07:15:29+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958065001622634603,2025-08-20 07:14:10+00:00,NgongeOwe,True,False,@SpireJim @Airtel_Ug It reached the ears of the regulator @BOU_Official who consider customer complaints as opportunity to improve service delivery and swang in action. Financial soundness &amp; stability is BOUs bread &amp; butter. I will buy u 1.5ltr @RwenzoriUg water wen i see u @umunkozi  Spire.,0,1,0,spirejim airtelug it reached the ears of the regulator bouofficial who consider customer complaints as opportunity to improve service delivery and swang in action financial soundness amp stability is bous bread amp butter i will buy u 15ltr rwenzoriug water wen i see u umunkozi  spire,airtel,['network'],True,Neutral,0.0,2025-08-20 07:14:10+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958064594649305356,2025-08-20 07:12:33+00:00,theslayking,True,False,@davidofug @SpireJim @Airtel_Ug That’s a hard hill to climb. They don’t need your customers base since your revenues is almost negligible to their revenue pool.,0,1,1,davidofug spirejim airtelug thats a hard hill to climb they dont need your customers base since your revenues is almost negligible to their revenue pool,airtel,[],False,Negative,0.0,2025-08-20 07:12:33+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958064070818423082,2025-08-20 07:10:28+00:00,FidelisUgKgwa,True,False,@davidofug @SpireJim @Airtel_Ug Noted. But the companies your talking about can feed Uganda for years!,0,1,1,davidofug spirejim airtelug noted but the companies your talking about can feed uganda for years,airtel,['charges'],True,Neutral,0.0,2025-08-20 07:10:28+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958063512250454441,2025-08-20 07:08:15+00:00,FidelisUgKgwa,True,False,"@SpireJim @Airtel_Ug Thanx @SpireJim , but am yet to be convinced by just a message.
Want evidence of that message content.

As a customer on ground , I will monitor the complaints here on social media if there is any compliance.
I lost trust in @Airtel_Ug , only if they refunded my 800k!",0,0,0,"spirejim airtelug thanx spirejim  but am yet to be convinced by just a message
want evidence of that message content

as a customer on ground  i will monitor the complaints here on social media if there is any compliance
i lost trust in airtelug  only if they refunded my 800k",airtel,[],False,Neutral,800000.0,2025-08-20 07:08:15+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958062748752871828,2025-08-20 07:05:13+00:00,muwocha,True,False,@SpireJim @Airtel_Ug Another Rank added. Kyekyo.,0,0,0,spirejim airtelug another rank added kyekyo,airtel,[],False,Negative,0.0,2025-08-20 07:05:13+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958061457586987487,2025-08-20 07:00:05+00:00,ENikweri87290,True,False,@IvanDonw256 @mtnug @LycaUganda @SpireJim @256Rootyherman Do you know how many people have shares in those companies????  Mnt as Mtn might be having more than 50 other companies inside Mtn.,0,0,0,ivandonw256 mtnug lycauganda spirejim 256rootyherman do you know how many people have shares in those companies  mnt as mtn might be having more than 50 other companies inside mtn,mtn,[],False,Positive,0.0,2025-08-20 07:00:05+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958059558250705266,2025-08-20 06:52:32+00:00,AOmukiga,True,False,"@SpireJim @Airtel_Ug I also don't know how my Airtel pin changed, whenever I would put the one I know it was telling me wrong pin, until the account was blocked. 
Trying to activate it, mbu account not blocked from the system @Airtel_Ug",0,0,0,"spirejim airtelug i also dont know how my airtel pin changed whenever i would put the one i know it was telling me wrong pin until the account was blocked 
trying to activate it mbu account not blocked from the system airtelug",airtel,"['account_issues', 'pin_issues']",True,Negative,0.0,2025-08-20 06:52:32+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958059488495260088,2025-08-20 06:52:15+00:00,PowerPeakEnergy,True,False,"@SpireJim @Airtel_Ug @Airtel_Ug btw there's another big vice of stealing our data, you load 20GB and in 1 hour they tell you that you have used 50%",0,1,3,spirejim airtelug airtelug btw theres another big vice of stealing our data you load 20gb and in 1 hour they tell you that you have used 50,airtel,[],False,Neutral,0.0,2025-08-20 06:52:15+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958054376196440305,2025-08-20 06:31:56+00:00,KainamuraR,True,False,@SpireJim @Airtel_Ug Thank you Jim. Thank you  so much,0,0,0,spirejim airtelug thank you jim thank you  so much,airtel,[],False,Positive,0.0,2025-08-20 06:31:56+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958053782723403788,2025-08-20 06:29:35+00:00,EarlyEarnest,True,False,"@SpireJim @Airtel_Ug Can we still have a chance to retrieve our lines cos some are attached to our accounts, and they gave them out without trying to inquire from the previous user",0,2,0,spirejim airtelug can we still have a chance to retrieve our lines cos some are attached to our accounts and they gave them out without trying to inquire from the previous user,airtel,[],False,Negative,0.0,2025-08-20 06:29:35+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958053479185817648,2025-08-20 06:28:22+00:00,muharawabinika,True,False,@SpireJim @Airtel_Ug We don't deserve you for sure🥺.,0,0,0,spirejim airtelug we dont deserve you for sure,airtel,[],False,Positive,0.0,2025-08-20 06:28:22+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958052923549639148,2025-08-20 06:26:10+00:00,resty_moah,True,False,@SpireJim @Airtel_Ug Dr spire well done,0,0,0,spirejim airtelug dr spire well done,airtel,[],False,Neutral,0.0,2025-08-20 06:26:10+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958052611665416674,2025-08-20 06:24:56+00:00,BoscoMulima,True,False,@SpireJim @Airtel_Ug Action needed,0,0,0,spirejim airtelug action needed,airtel,[],False,Neutral,0.0,2025-08-20 06:24:56+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
1958052094859952162,2025-08-20 06:22:52+00:00,gayuganda,True,False,"@SpireJim @Airtel_Ug ""I guess some work spaces need external pressure to behave...""

🤔🤔🤔

Interesting work culture.",0,0,0,"spirejim airtelug i guess some work spaces need external pressure to behave



interesting work culture",airtel,[],False,Positive,0.0,2025-08-20 06:22:52+00:00,2025-08,2025-08-18/2025-08-24,2025-08-20,[]
